theta_hash,n,completion_assemblies,valid,lam_settle,beta,gamma,th0,k_i,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
87f8fac31f5ba9902618357e3a349a4454dc317ac7634c670e203469069f4c30,512,12,false,0.2,1.4,0.9,1,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
49656d64e6da7234856716be3b04693b36652e379c14e037f2985f7d0d92b82a,512,12,false,0.2,1.4,0.9,1,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
8fcdceb5bdbc5c525a818ed54842f99580d6d3c4fb3ba6a4cc719f16ce1b43c7,512,12,false,0.2,1.4,0.9,1,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
7d78463cea78098b75a01427763bd069f3882b9d1fca5ef5cb2195d49c176d5f,512,12,false,0.2,1.4,0.9,1,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
66c3b23627fb0298c541cf639e26966168777602af46169ebaf726fadb185bf3,512,12,false,0.2,1.4,0.9,1,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
b4f5e1d962ee62bc76c13c4afb4678fc201b90e25aade69046babdb8e349c2c3,512,12,false,0.2,1.4,0.9,1,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
becda239f03a2997aec2e14a7900283ec9edb17e49d43f9655052bef22f3b00b,512,12,false,0.2,1.4,0.9,1,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
cb3543f5937aa5e62a405f11bf0f185aa3a0299fc327e2054ccfdb3eda412712,512,12,false,0.2,1.4,0.9,1,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
7761c33c5bcec482fc21911ea2fadfb6d1b9f181cc2b8e7a1a896056c990f502,512,12,false,0.2,1.4,0.9,1,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
d9efba86bf89ae8e4a0aecdab079e27eb808149bd4bf4cb4b939725f8920375c,512,12,false,0.2,1.4,0.9,1,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
8f18fc3ad9094fd848150b304d2755230251c2ecd43ddb889ef06b54d82d3959,512,12,false,0.2,1.4,0.9,1,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
21de5dd6b399716b672dd00ac48c1db27e2e578210c9ecebdc4ac486aeee8e86,512,12,true,0.2,1.4,0.9,2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
64e7a7e22a006d757aada0cb3a1da18b5265b9e27e67683681c796d1720b674a,512,12,true,0.2,1.4,0.9,2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
d8e555528aef54b5500b374b2c68153ed265e69296bd488443c1871791b5cb8d,512,12,true,0.2,1.4,0.9,2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,true,true,false,true,true,false,1.000000,0.000000,"contradiction:did not open on fourth alternating write"
b4477c625dc10b0e3b0f3644e4a8bb7e2a2d694a8d2ee90f2bd94c127585c85d,512,12,true,0.2,1.4,0.9,2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.250000,0.000000,"completion:recall=0.2500, contamination=0.0000;contradiction:did not open on fourth alternating write"
95bdd4a28cfdd98dab2272cc2b20c48fec1a8ba29394643f94d40ae5e25a3477,512,12,true,0.2,1.4,0.9,2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,1.000000,0.819444,"completion:recall=1.0000, contamination=0.8194;contradiction:did not open on fourth alternating write"
3eb833f22e8fcce8d06ea28b729a427445b43aa7234027b1890f741271b9f5b6,512,12,true,0.2,1.4,0.9,2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.666667,0.850309,"completion:recall=0.6667, contamination=0.8503;contradiction:did not open on fourth alternating write"
221b07236c941216f9d4d87fd10c2669bcaa5b6c612b46c60740ac1de04507e0,512,12,true,0.2,1.4,0.9,2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000"
4ac56b729f199060d94194f0cd2e8d8a46f4faf9cf07496dc6ab94085100b32d,512,12,true,0.2,1.4,0.9,2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000"
708a243636eb85f56744bf10d2143dac6889947ebcb548ac5a6712c7effef191,512,12,true,0.2,1.4,0.9,2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,true,true,true,true,true,true,1.000000,0.000000,""
13739e4118b51d2775d4ac7b072640d1beb2fd64b6e969d802af89a9544fb771,512,12,true,0.2,1.4,0.9,2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.750000,0.000000,"completion:recall=0.7500, contamination=0.0000"
e42e9ce3012db419ea96596f581d41089056cf6fa3580fafb6b3ed7d4eec4836,512,12,true,0.2,1.4,0.9,2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,1.000000,0.916667,"completion:recall=1.0000, contamination=0.9167"
0273cae6b87aedd2a25d1bf66acb8d4663b985a5b74f5447c322538d727eefe2,512,12,true,0.2,1.4,0.9,2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,1.000000,0.916667,"completion:recall=1.0000, contamination=0.9167"
55d480801e7632de2a6ad9c350c0ce2a520bdd2cb81636f084bc6529c6c004e2,512,12,true,0.2,1.4,0.9,2,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000"
d9e5059ac815099869ec409862270651e1de32df41fcb791d74df66906f14cb0,512,12,true,0.2,1.4,0.9,2,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000"
b4b472a9ee6733fa95ea1536e49b270db689e567f758ee33009dabbfabeca558,512,12,true,0.2,1.4,0.9,2,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,true,true,true,true,true,true,1.000000,0.000000,""
8fd0f424c19c7fb3d92588b1387f0617f64108fb59ebc25967f95751a6591789,512,12,true,0.2,1.4,0.9,2,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,true,true,true,true,true,true,1.000000,0.000000,""
34eeb999ae3318b7b3ee54da2413c2cbd35cd8cfe8742c4306af1acfa583e012,512,12,true,0.2,1.4,0.9,2,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,1.000000,0.916667,"completion:recall=1.0000, contamination=0.9167"
0c1b33e478abe31664e1b90f273b77eac42ed4f5b1d95e88f7e7e42126464a5f,512,12,true,0.2,1.4,0.9,2,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,1.000000,0.916667,"completion:recall=1.0000, contamination=0.9167"
e9784dc290647c6507b07ef519f981383bface82b3a653e8408e6c29a1b2d670,512,12,true,0.2,1.4,0.9,3,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
bb5e9c65206b77218eb62490a9c9799edfec599bf80d70bead710c6f14680781,512,12,true,0.2,1.4,0.9,3,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3f5c832b73ad346513d617a7b80d281c1299f1a58cb7c5884819229483b9eb71,512,12,true,0.2,1.4,0.9,3,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
84dc2e5cd5f2b7e6c81abc8ed527ab131b54d6f82663f1f2f79e7f6d460795ec,512,12,true,0.2,1.4,0.9,3,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
7b60aa80b962f48016e262aa12d43f013f659da88798bff0efb0ab83bc1153fd,512,12,true,0.2,1.4,0.9,3,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
691f4919c504aebc4a57291d0e07a693e0422dbf880c96f4384d33e2bdff4f2e,512,12,true,0.2,1.4,0.9,3,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
f47da9d55598b642f447eba4f7d62ae9ce5098dfa49920d9480b708159d078a5,512,12,true,0.2,1.4,0.9,3,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
5b265967ba86ee60635cbbbccd1b04e252dccd049578225c864b907c1384ed16,512,12,true,0.2,1.4,0.9,3,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
0eb1d645c12880f432204f7f77afbdf3d8b6902498dede7be637428a360e48e4,512,12,true,0.2,1.4,0.9,3,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
87d52088850d88823e95a5b3f8bde91fc59f00685ed068090a56b662c150e28d,512,12,true,0.2,1.4,0.9,3,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
700f5389ae72cc2b855da2b45e53de9b9531361a6278d7cb92cba634d7ab63fa,512,12,true,0.2,1.4,0.9,3,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
39e49b1cee5d73b296a491ed0fe50c838bb95574026c66af7acc7c7926ca77db,512,12,true,0.2,1.4,0.9,3,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
cf9051a4a6d16efc3c3fb48cfc8f5bc59eb2e0b80619aaf5b7afe01fe89b17b6,512,12,true,0.2,1.4,0.9,3,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
b8db9058c959f7fd0c537f8536f356362c2c49675db9a8a9d70414b66e82d15f,512,12,true,0.2,1.4,0.9,3,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
88044105f9291ed26a90d72e492a6d5577f6329a84f014b5e884720c8b744892,512,12,true,0.2,1.4,0.9,3,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
5807f83a0767d5ffe4d1cb384bf61e8155b9b01f248c220f19de5d407bd93504,512,12,true,0.2,1.4,0.9,3,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
dd028fa459d80af7771701b7d840547997e0494e223860c5e673d1a6e71bfc3a,512,12,true,0.2,1.4,0.9,3,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,true,true,false,true,true,false,1.000000,0.000000,"contradiction:did not open on fourth alternating write"
5e71bbcdc8a6e8fd213634b163fcce099315072f0d811f6eb94836f3908e48fe,512,12,true,0.2,1.4,0.9,3,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.250000,0.000000,"completion:recall=0.2500, contamination=0.0000;contradiction:did not open on fourth alternating write"
9dbc4aa1f97a70e80cddc35adc4ef68e2fde307067631e357e78cd09f63c593a,512,12,true,0.2,1.4,0.9,4,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
9773b30ee42ecc7a0d9a292d6661e14c1e0739d7c4c6d955ae4d66b19543ec7a,512,12,true,0.2,1.4,0.9,4,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
6d57aee081a86cf8993c2d0e38d9969ad6a051afb797f6708b3f11e506435a3e,512,12,true,0.2,1.4,0.9,4,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
80d428486e8f8eb463c976ca23da9985c3fc99fc19622ea61f740e785cc5f96e,512,12,true,0.2,1.4,0.9,4,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
a921f96c9b8c9a30fd80397c95c56786532fcfd1b6d10666d2e681190bce583c,512,12,true,0.2,1.4,0.9,4,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3dc24edb271d6e9d748d066db9ec174f2606392b13f2ebf3dc67d09e74dc69ac,512,12,true,0.2,1.4,0.9,4,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3113f3ef0ce97d5ed41771d81742cbbdb088768b14b4e261621e7973364c26ff,512,12,true,0.2,1.4,0.9,4,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
22d02850b90903623d5021af940cdb469211516a8edecc1a6d516191befe76da,512,12,true,0.2,1.4,0.9,4,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
e993edbbe003bcae5c333bdb3ff1dd434d17bfe4b01ac5fc4a683bf6fce41016,512,12,true,0.2,1.4,0.9,4,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
a1c9963cf9de3a6cc2a5baaa74b01eac2ac5c1c83bccb6972e48356e07cf7eea,512,12,true,0.2,1.4,0.9,4,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
47401da0c836d8d450de94253b2eacf443a266978a9efc32cb02ac24968c5620,512,12,true,0.2,1.4,0.9,4,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
dc2d65cc35de38ffd5e2ef3e15f338c17f5d81415a24f3117763d5d4b087f2a8,512,12,true,0.2,1.4,0.9,4,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
e95a4bbcb89b752d8a242aeb8d9338f6c5d1d9b47694ab15e78249ab5f8cd981,512,12,true,0.2,1.4,0.9,4,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
8fffb2b2594c349fea3f443e18c83ccffa1c32a660b5cffb95263f125d9e5773,512,12,true,0.2,1.4,0.9,4,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
602d0369781c5660208d6463ba70726828082144dddb7a0278e0972aaf4a1265,512,12,true,0.2,1.4,0.9,4,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
940b77bbb58e6d3a98c4a051ab9a1e113846c84ccfeec050ffe9ca021159e63f,512,12,true,0.2,1.4,0.9,4,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
a39f85c729b79437f4a458eb23a625a7c489d44e7b7e6dd38df2d2b92d3e1329,512,12,true,0.2,1.4,0.9,4,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
062b16f1376f6a943f8ccf8b81854e7bac1c03e983f77925f62fa6e6ef48cfd0,512,12,true,0.2,1.4,0.9,4,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
e0bca82d7f389000f17636d9b840c5f8e5fba02c07d648ab7087fe91ce673494,512,12,false,0.2,1.4,1.2,1,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
3a79488b2c6f0eda14c43876327eec9eccc9be818e3cb37db54d637a39f2f5f1,512,12,false,0.2,1.4,1.2,1,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
7a768903cf2a89c8065c84f1202ce415c85e8ee8c03fabae68bd13a2c0846ec6,512,12,false,0.2,1.4,1.2,1,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
f6f31717809e614f506740e275ecf0a6ac3067135291e3f6af613aa4589b4ca5,512,12,false,0.2,1.4,1.2,1,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
f5ab182e74bac91aaeca164d64d1bc450e4c422ad465840a65aca0e1a7ae57de,512,12,false,0.2,1.4,1.2,1,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.4706475 >= th_act 0.25"
