theta_hash,lam_settle,beta,gamma,th0,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
24cfe4a60d37f29be0f2d6b7bdbb0b612230db3deaa96f878fd711935ad9209e,0.35,1,0.6,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.366667,0.963636,"completion:recall=0.3667, contamination=0.9636;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
ba4912b9a794f0754ecca8952843550469858ee0d4ac4863af6cde2c4d27910f,0.35,1,0.6,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.366667,0.963636,"completion:recall=0.3667, contamination=0.9636;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
08bd6d73386bcc6b37a8fa147d571c45894cdbee6418504cf4091fd3b88736cd,0.35,1,0.9,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
2212de79373317e57340087ec1f608b4f8d6267708c605bffef8c96056a4f2fa,0.35,1,0.9,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d41c8b531e5d8f3d3c41c5c2b8a90629172c6aba5e3ef80216dd7d4c5dc2a9e7,0.35,1,0.9,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1386e61c273f2911804f9df6d05916951ae1b3928e0acc5720616c4a114c6f8d,0.35,1,0.9,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
746562e188fa8ea0e6dc1c676abafb87cb156bcca397b78611b7f5a729bf7726,0.35,1,0.9,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
17df51e340ff7e54510767bd763f89934dac6056b36fa444750a7562c987c821,0.35,1,0.9,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
c0f89237f29414283b1bfc85641da72919923791f9006835fca6ab41cd5408aa,0.35,1,0.9,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
8f6a012a97c639b0ba91e3b0d47d6cd9907b734ee42bb03b8dfd20db10cf7788,0.35,1,0.9,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
5310ab8cd5cea682623401949baf42e1b23dc51aea536a5dd28f1331ac7472d6,0.35,1,0.9,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
9f1b15b1def640c12742e9bee6ca865f82cec8fc7d477a68c5c41270840fde9a,0.35,1,0.9,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
280abc18f3dda7332585f35a885560c749ad3667edcb2e205eebdb93e05bd88a,0.35,1,0.9,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
fd50a8b8c3833f9c35aea6b428eb5cebbe5d66727c7d91c03938dcae5677248c,0.35,1,0.9,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
a64376b6516522bde8cf7807db86a54cf60dd5ebd7ccebbee8c488365d927fb4,0.35,1,0.9,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
44891da08023db0b572ff95be994cf378e9cb23f47a652ea40ce4ecf2bb7a767,0.35,1,0.9,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
e94c48b3aa28f5073fc798a4f4be78899d512b5091faf972beeaf536929cae4e,0.35,1,0.9,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
66738be27bfe6529d51c85d215874bd1c88834071e24b0b9fbb1b31caef1a515,0.35,1,0.9,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
49515222ea4d8b22ce99c0af6cb09b65fc3258cd856feaae5a5d3918f3415f27,0.35,1,0.9,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
3e043cbd86f332a9d1972fc3f80dacd72a3942d1a9ebe4471f17efd7f3f9bb18,0.35,1,0.9,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
da276d28a26fcc0dd78941988a86197776902b91fd16f62b798270b4d2b8f721,0.35,1,0.9,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
cb332ad4690a9c67552127cda40399e662d70a174b841903559707102620f465,0.35,1,0.9,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
2cbfb12600ace6d3de199cca72757303a854d2bbc6123034b820d423dfad9ade,0.35,1,0.9,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
fa87216a8de22ef00300032fdbbfc200c12735dcdcc439e23004eb51c275b554,0.35,1,0.9,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
ca110171e56049a116875dfd4e7ec901d59f5cc2a094e61edd54c8d851251d36,0.35,1,0.9,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3e09613650dbf81bcc45dd6ac29b0cf79f6d84d99098cd778a9ae26212d71802,0.35,1,0.9,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
0f1227d17c1a035303259f5e294932e9100e564cb896c09ba1038386a13cd652,0.35,1,0.9,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.133333,0.966667,"completion:recall=0.1333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
29ae9abd1034fb9828d303432dea870028904fa153e14f57d745693490457198,0.35,1,0.9,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.166667,0.966667,"completion:recall=0.1667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
37bdac32a4e132ca49c08902724499b3a682b80a6923e5169cd87d601d69ffea,0.35,1,0.9,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.166667,0.966667,"completion:recall=0.1667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
16067df20d8178900ffb86c4ebd6bed2fa69465ef018b7d61ddbfcbc067aea72,0.35,1,1.2,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
e149c98a1fd69e0ec8ad82a664ac371e751332f9b19f0e1c5235f57db3fbbe77,0.35,1,1.2,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
99c5b1546e02dbaa5fff03e858c24d53b639d2e2f66461d202fe83080ca0d2b6,0.35,1,1.2,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d9db5bc0d4a07dfda2344cc53c6851d1f33e2f88721be3e9d6a8603030dbb2e5,0.35,1,1.2,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
787d1beb10e1f4ff0e4d0ca02daecaea50daf06f2cd624ed888cd139b6c3c449,0.35,1,1.2,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
87d8f9626ab4fec232d5e33e2c166549aa62029405f273e9d11de4c132f2e346,0.35,1,1.2,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
8aa251388b2805c4c05933fd28a94e3ff1d41182ea809bce797b8a871464aba2,0.35,1,1.2,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d0662ecffd0192b22408264dc824e49c3d343abcbad6395f0ededd6b0b1cce05,0.35,1,1.2,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
a10f0bed5ff241a589324f14cc24515a21e52c91907ca87115027db0bb4715fd,0.35,1,1.2,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
aba196b39b88d9ce5b174a0a3c547372024af109adaca42a5707377c93328b3c,0.35,1,1.2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
e9019b0e25466bfcb3935248deb13afed08333dea77f87a6df33fc944a0ea812,0.35,1,1.2,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
12824737c29a4b0e3b9a6dbcc8f7cdee9c1b2cc092cabbb2f26c8b17fbdc6cdc,0.35,1,1.2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
aed7f6b1523e0a79ea4913187035cc00080e5ac697e2b9ea8ec8db0090f68304,0.35,1,1.2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
3edd3ca305e94736661bf11224fb04f81ca9fa8e0f52474a172f3b094ed5f1fb,0.35,1,1.2,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
aef439fa61ac8770bbdf6b9ec470c2a4c17b8afaf1387fdb4cd8d8aa66c417a4,0.35,1,1.2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
74ed6469bea074af35713aa6c16e8c5e751ab6d94a0f328736158ef903ada386,0.35,1,1.2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
9eb659bd1f19a5dee49f3f89c63bbe05e42a562444a0168763c5615ea4eca6cb,0.35,1,1.2,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
bb759f0b9810afebe94e6704ef9645ceb102e30d5b893ea2b81483c3da048ed7,0.35,1,1.2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
186612bb82546f4cdf4319776662e8dbd4ee4774bc4fbba8f2f3c6a16772ecd5,0.35,1,1.2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
506f5c204d538b86225f3444b816b344ada6a2e19ee2a82f37eec363d3d0b1d9,0.35,1,1.2,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
8fccb370767b167d2b6fc678c525a8a67c621fb28f894f621bf83563247c09d9,0.35,1,1.2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
10b81df43ca5749b386863f783980207414c4108409b782923203f96e7fa6e6d,0.35,1,1.2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
f2f79a6891652c85e6772c9ee45374dc174541d1e193923283281dc407cf221d,0.35,1,1.2,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
af4f46e04584f84193661bd4869a07f7f7b4483320c705eb314af4c3c394febf,0.35,1,1.2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
005c434b325254bf488ec91385f28bb9897558806010968267ae93f49a76d55a,0.35,1,1.2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.033333,0.966667,"completion:recall=0.0333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b61f7d33874923bf1bbedc3c6c2ddaeeaaaa9a91c728047600f4399da70aa433,0.35,1,1.2,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.066667,0.966667,"completion:recall=0.0667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
4e02a8c2b4b8b2fec21d2fe0a9933b5fec3a8933a6c38bfa2e8acb90834aae0b,0.35,1,1.2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.066667,0.966667,"completion:recall=0.0667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
4cd7800e9240de0619f5e15b0ba14881d9c565c660f89695cb598d206b3e8b9b,0.35,1.4,0.6,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
e89fa50cc7feacacd4a606c50ce7bb5bd55b76d2e85106ac5054f6a0b359f165,0.35,1.4,0.6,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
f84c9dafebcd70e20c05490e2102519dddcd781a29286733683d4d0c89e95ab2,0.35,1.4,0.6,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
3200a19ba433f6e489a88b30f3190f25061b6144bab88907adf96e621c8c9bf8,0.35,1.4,0.6,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
35d411e8c71e1d9176763489e8aa4c6bdc87dc5aa8c0deabf608208014b7cfb7,0.35,1.4,0.6,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
16e0eeb35533969000f442cc58e7a101bf0855452262863f6d6aff8ae0e44098,0.35,1.4,0.6,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
ef4054c0e19c79ae2a2354d0106e167c9559b6d26103d42f9b3872c1f20794b7,0.35,1.4,0.6,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0254920c41e2dc8adfc9c96967c81a3ceacc4b2fb297669141d5118a9ce85228,0.35,1.4,0.6,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
26af99ce5ed3e864a080186d0b8a1052fda2bf3cd928e1028cdcd934c135e8fe,0.35,1.4,0.6,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
c3146941689d2491898f96429b43d47c0c761e6378e1d8814168fe8bc5cba326,0.35,1.4,0.6,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
cee144e69c025dfb942c666696618241b8ecc512495cc6e098cd16f0139f2944,0.35,1.4,0.6,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
5be501171a472c34ff006bcd9590b2cadc9af30e97d43a39b0653b06e5e23012,0.35,1.4,0.6,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d9e45c96036e13443f71a9839ca73752e3e2f078e1c264608df98b14835ff315,0.35,1.4,0.6,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
2cfc8c25655c71e721ebfc75ee5a775643481ff35bef97f3397d680b9e27a8ad,0.35,1.4,0.6,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0d01afd5c81b69d09b7664043b02c12edcabae05136e76f8e97d5da8d69b4f6a,0.35,1.4,0.6,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
303891a61ed94116788847aba08e25d8fa25a3e1ac3ef6f32054eb9db55375e4,0.35,1.4,0.6,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
64df1975f7e0f8f3007b9d9a9b4ad28ac2b0a324a138981e431c2fa097f27ec7,0.35,1.4,0.6,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
44c071cf77cf2ab1e9ae2fa439840609e1bef865f9ba7aefa2c8059d5f15f332,0.35,1.4,0.6,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
e9b76c62580344c83e7c4f7de60e31ca9b6da533d77acb54d637e078b6a8d190,0.35,1.4,0.6,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.100000,0.966667,"completion:recall=0.1000, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
1a59c83878a8791de619d0901ed77487be9413d4ad1a96ee81d54284357e23d8,0.35,1.4,0.6,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.100000,0.966667,"completion:recall=0.1000, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
10ed3f47a45fbb06259f8ac1b0cd2f323e26b1a7f9cf22fde51b0a975620b605,0.35,1.4,0.6,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.100000,0.966667,"completion:recall=0.1000, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
38ec94da3d993165305ad9caa52533c52864bd96c85e372bc7f80a7e937cec45,0.35,1.4,0.6,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
07086c8eeeca79b2a5ff7b0f00a979ce664332e50fb3feb1354db78a8b4d60c7,0.35,1.4,0.6,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
